id,Distance to transit,Number of rooms,Year of construction,Material,Sales price
486,3.012197957898469,7,1985,Concrete,3640.0660173669617
487,1.9004141605297686,6,2004,Wood,2321.894825614365
488,2.2812302661296595,5,1993,Gingerbread,1796.2500645189198
489,3.246017260443716,4,1988,Wood,2403.885453988969
490,2.538427828967832,6,1987,Concrete,2561.9293827382094
491,1.8586216642322237,8,1990,Stucco,1657.5277704736127
492,2.5606994585199754,6,1983,Concrete,3471.1322538354616
493,2.6703852730095012,6,1966,Brick,1888.602753197393
494,1.9559211945992234,8,1982,Wood,3011.2694025079554
495,1.938037601489306,5,1993,Gingerbread,2575.487028108708
496,3.367133170120197,5,2001,Wood,2617.4790468711667
497,3.0300572131025643,6,2003,Brick,1277.4233473287547
498,3.451317142204791,7,1991,Stucco,1714.218917095945
499,2.835520948011263,5,1981,Concrete,2938.338126562908
500,3.9025294360471623,4,1986,Wood,2762.3843067867497
501,2.85330270432102,5,1978,Wood,2867.96645029623
502,2.0360727777905563,5,2008,Wood,3205.3496932896023
503,2.8816953131695944,4,1982,Wood,1955.5681405892087
504,4.169732367102813,7,2006,Concrete,3118.3167741222405
505,2.1782638377354737,5,1984,Wood,2086.3997616313204
506,2.100125028746866,4,1997,Wood,3154.8414322727044
507,2.6615966602418606,4,1989,Gingerbread,2898.3660206216036
508,2.8383625207847567,5,2004,Concrete,1981.6048209518704
509,3.265368488162437,7,2008,Wood,2063.3542754544246
510,2.5913566581928467,6,2011,Wood,1218.0856153795903
511,2.423151650031993,5,2002,Brick,1168.4027822066478
512,2.92557928663813,6,1979,Gingerbread,3182.0741672019744
513,3.5599824124259114,6,1981,Concrete,2919.313309103902
514,2.657770934607879,7,1982,Wood,1933.99860447382
515,2.9823532560779586,4,1987,Wood,1702.1553918336347
516,4.74792482513557,6,1983,Concrete,2349.8908359808484
517,3.2419951681134216,4,1991,Wood,3142.2054303555105
518,3.1065193511969085,6,1985,Stucco,3752.3465187035035
519,2.08997410610141,6,1981,Wood,3893.0217160780758
520,2.1480650157480596,3,1989,Wood,2164.701462066629
521,3.1187519926983747,6,1987,Wood,2797.656657702765
522,0.9300874544665031,7,1990,Brick,1040.6441305340056
523,3.457383276401778,8,1986,Wood,2002.6577851561426
524,3.2626911061559065,5,1987,Wood,2512.6373568004597
525,3.195401042527322,6,1999,Wood,1770.4551777542417
526,2.013214002697044,6,1990,Gingerbread,2243.0320126455167
527,3.3749577361564485,5,1985,Wood,1746.1033872977434
528,2.9919250785506457,6,1999,Brick,1057.1537588672702
529,3.8227696505601934,7,1993,Concrete,3180.811234272317
530,2.2760543430478464,6,1968,Concrete,2800.151865889993
531,2.7895020771352654,6,1976,Wood,1326.1595426943238
532,2.8534808915652734,5,1993,Wood,2270.8530032803774
533,1.6683872191475286,5,1987,Wood,1970.5312611607246
534,3.2818609824040763,4,1990,Brick,1791.4104791386276
535,2.815569405912555,5,2005,Concrete,2055.013897219197
536,1.8869188480921193,6,1996,Wood,2030.2431362773787
537,2.9326230172488756,4,1989,Wood,2385.9117541312858
538,2.747547119819143,5,1992,Gingerbread,1785.3002381642102
539,2.1475544790506573,8,1997,Wood,2032.9020811390662
540,2.5894753722715858,5,1988,Wood,3316.319059592562
541,3.9322396594596505,5,1988,Stucco,2876.413384510553
542,1.977043542614577,4,2000,Wood,1845.3837462717856
543,1.7055593919330643,6,1991,Wood,2786.5946282082787
544,2.9369161332675726,5,2000,Wood,4128.664947959417
545,3.3367187875847093,5,1979,Wood,1389.5881827523465
546,2.8598250039970012,8,2010,Wood,3593.1078275227424
547,1.882989232612883,6,1978,Stucco,3370.32072122318
548,2.2106389493923815,6,1991,Wood,2267.302629282015
549,2.9163612978219766,6,1998,Wood,1952.0756196090404
550,3.1239477732096477,5,1996,Wood,2064.918065625082
551,2.4040619701054227,7,2002,Gingerbread,1503.9035546963598
552,1.8292759808000483,8,2004,Gingerbread,2142.748310898544
553,2.734910591653072,5,1994,Concrete,4339.302185302533
554,2.2386123511779705,5,1994,Stucco,2397.0467306935016
555,2.2035819406303627,4,1996,Wood,2514.595181420091
556,1.8971233107480585,6,1995,Wood,2063.282541011571
557,2.606374098990033,5,1983,Wood,2059.1765853382412
558,3.0509253616988907,5,2003,Gingerbread,1914.7532807305329
559,2.276395123976091,5,1999,Wood,1778.1418217854643
560,2.9699840549296534,5,2004,Wood,2207.729423079544
561,2.6405149129331744,7,1992,Concrete,2293.123547749856
562,2.509054512062896,5,1972,Wood,1940.4230066343907
563,1.824091483629727,6,1972,Stucco,1716.465110441001
564,4.047676805838452,7,1989,Wood,3036.4614720401883
565,3.5789814467538,7,1961,Wood,2429.027961208504
566,3.4883721882153655,5,1992,Wood,2746.750060158554
567,1.9716470592869872,6,1993,Stucco,2558.9712787651797
568,2.550154716177278,5,1988,Gingerbread,3008.9351555071444
569,1.7449860493852465,7,1989,Wood,3018.9030284546798
570,2.132471274473592,4,2006,Wood,2811.5455746152948
571,3.799068409711178,5,1999,Concrete,2935.4909610023615
572,2.8364634281453793,6,2009,Wood,1605.3063447220936
573,4.408172915461549,7,1985,Wood,2577.3780121431696
574,2.722183638559328,7,1998,Brick,1330.9795065472292
575,3.374159973809521,7,1984,Brick,1152.9847539723903
576,0,4,1972,Gingerbread,3095.9871475598375
577,4.522034211477794,6,2002,Brick,1356.9638782377826
578,2.3253149740950683,6,1981,Wood,2355.938656407752
579,3.108403559209544,5,1983,Wood,1996.2739766699256
580,1.9823628421098345,7,1999,Wood,1864.0368786565803
581,2.236757429965045,7,1983,Wood,2362.108897905521
582,2.94802466862974,6,1982,Wood,3805.5458760913184
583,3.1510431748271674,6,1983,Gingerbread,2167.3140941887837
584,2.811358889191596,7,1977,Wood,1738.394509404794
585,2.748681054357056,6,2007,Wood,1673.6677768692591
586,1.990562367073176,8,1995,Stucco,3486.25882819007
587,3.767800188689752,7,1972,Stucco,3062.448887346925
588,4.0178758283247165,5,2001,Wood,2910.002971104403
589,2.637238416890861,5,1989,Gingerbread,3180.151041454502
590,0.5095212941017707,6,2004,Wood,3015.20408142473
591,3.2640906562276975,7,1980,Wood,3023.8049992643378
592,2.3766334433841596,7,1982,Gingerbread,2003.9562214052094
593,1.9242090390440616,5,1988,Stucco,3529.9443000834485
594,3.6143994948614977,5,1974,Wood,1921.4466403105266
595,3.2252603951366945,5,1987,Wood,1468.7204498060335
596,2.258870653208051,5,1997,Concrete,1870.778122928852
597,2.7638652494209377,5,1986,Gingerbread,1862.5524731308644
598,1.4300222423755975,5,1989,Wood,2616.7619959873323
599,3.58497923771623,6,1992,Wood,3696.637300678729
600,2.5276099810894377,7,1981,Concrete,2010.8618338569165
601,2.778164526838871,8,2000,Brick,1503.8052245826855
602,3.1211662104821265,5,1991,Wood,1991.583961188158
603,2.696119769760001,8,1988,Wood,3030.908666505711
604,1.8442433110976721,6,1983,Wood,2862.6533127996677
605,1.4507109172355075,4,1983,Stucco,1270.1417279910672
606,2.930562478804795,7,1978,Concrete,1821.76791286508
607,2.0830055550391418,7,1985,Wood,4173.309111899388
608,2.7305350781276814,5,1974,Wood,1736.9661979004366
609,3.634656503616436,7,1993,Gingerbread,3123.2627674171654
610,3.2694228920945934,7,1973,Wood,2865.312026845393
611,3.383137039977646,5,1987,Gingerbread,2547.7627885646225
612,2.784705410049777,6,1991,Concrete,3077.538773241289
613,2.172837390654072,8,1989,Wood,2610.4770824894
614,2.856149880736688,8,1982,Stucco,1902.0557238828137
615,3.062789804190064,4,1969,Concrete,1804.3160231325285
616,2.4831083273946253,5,1991,Wood,1970.9846699478946
617,3.141463163353919,5,1976,Concrete,2059.376473221976
618,2.030163036161777,6,1988,Wood,2279.018807197036
619,3.69838223402632,7,1987,Wood,2246.792006239277
620,2.6144971956881444,5,1983,Wood,4112.736384204076
621,3.167628973580653,6,1975,Wood,2736.615734483276
622,2.139476590017848,6,1972,Concrete,4399.07071656786
623,1.700478023729445,4,2003,Wood,1675.2455018973492
624,2.460780167746756,6,1981,Wood,2112.9266211464533
625,3.674458947750547,5,1992,Wood,2215.0409937655986
626,2.6676732154847493,6,1985,Wood,2975.725956739152
627,3.2884307073134034,6,1977,Wood,2227.032215888072
628,1.556377426294071,5,1968,Wood,1497.2056799429315
629,3.2428680649850614,5,1993,Wood,3174.4741335509016
630,2.1522983342138784,7,1989,Wood,2958.292304324214
631,4.202052194693982,4,1975,Concrete,1611.6198975323987
632,3.0878329581756643,6,1992,Wood,2068.297721042776
633,1.918586187018394,5,1997,Wood,1673.0554908069028
634,4.037291804694036,5,2007,Stucco,2200.835168880465
635,1.9126480040997342,5,1967,Wood,3025.8698018589894
636,2.76659101425523,7,1983,Gingerbread,2278.323161913712
637,2.3772987235800334,5,2002,Wood,2067.3212680354104
638,2.1105844676155163,6,2001,Wood,3287.836021663073
639,2.3939540751233266,8,1985,Wood,5215.450492364428
640,2.9621997007734526,4,1987,Wood,2543.751057402447
641,1.542461258658395,7,2004,Stucco,2156.7458479898905
642,1.8883449951594518,6,1982,Wood,2233.3103860235083
643,3.1305298127689776,6,1994,Stucco,2316.5260068562498
644,1.1091894207867956,5,1996,Wood,2796.3398952256057
645,4.207258084324908,6,2007,Wood,2182.804193726574
646,3.3225324110397487,6,2006,Gingerbread,1994.623257284228
647,2.1908495832512256,7,1978,Wood,2941.8364562584648
648,3.2668153352843814,4,1994,Gingerbread,1976.8538080037877
649,2.085328039732208,4,1990,Wood,2267.0695805809755
650,3.2033549825000502,6,1981,Concrete,1557.3854388043203
651,2.464021141306775,5,1985,Brick,1214.0417377996428
652,2.360632667145842,7,1986,Wood,3868.670224531161
653,2.8637959503720767,5,1995,Wood,2645.5212911084654
654,1.4344965029487322,8,1997,Wood,2657.201676772752
655,2.5772589396312338,5,1974,Wood,2832.537789935828
656,3.0331214323913627,7,1978,Stucco,1793.599353159164
657,3.161411992452237,6,1990,Wood,2903.078681471215
658,3.608379241638274,7,1990,Wood,2180.0470388938334
659,3.018919898948258,5,1998,Concrete,2860.3946168088046
660,3.3530739084385743,6,1970,Stucco,3442.060232632541
661,2.7498316591892125,7,1990,Concrete,2770.048133129482
662,1.7673632161147155,8,1995,Brick,1301.7008632077072
663,2.0543782261520334,4,1964,Concrete,4483.928623895185
664,2.5326057021802564,8,1974,Brick,1873.8474052840195
665,2.4873836983661057,5,1984,Wood,3142.9136795621516
666,2.923738042745854,7,1989,Wood,1447.734674020672
667,3.132957102918604,7,1977,Gingerbread,2161.742303440928
668,2.9504762426164346,6,1996,Wood,2493.913665588783
669,2.807132687186828,6,1998,Concrete,1813.1907592695807
670,3.456822280426746,5,1998,Wood,2002.959219137454
671,2.5099206052076197,6,1996,Wood,1247.721078356115
672,2.717585417562345,9,1982,Brick,1372.4390734342837
673,3.657622414298939,5,1976,Wood,2418.5522978116187
674,1.3384285441876544,7,1980,Stucco,2038.990834274643
675,3.519873858461006,8,1981,Wood,3819.0341162906884
676,3.940278987275122,5,2001,Wood,3153.042426129996
677,3.205683954349977,6,1982,Gingerbread,2703.385366663945
678,2.6696864636864603,8,1989,Wood,3894.0329279207162
679,1.772307027586156,6,1992,Wood,2785.360183364876
680,3.660769188670814,5,1994,Wood,6311.272110922749
681,2.209903217326373,7,1983,Wood,1747.8930906364915
682,2.7152611235191366,3,2002,Stucco,2828.6819659760263
683,3.4294745551942705,7,1997,Brick,1033.0443064090741
684,2.461081385052614,6,2001,Brick,1316.470863628407
685,3.228364519430566,7,1987,Wood,3185.3640887602764
686,2.6486174661321185,5,1992,Wood,2224.1836733787836
687,3.236567960848696,7,1989,Concrete,2353.3922980092084
688,2.032066308587704,6,2008,Brick,1621.2679387434498
689,2.992905344716129,5,1978,Wood,2531.405087068224
690,1.978771943762463,7,1989,Wood,2007.1718488446327
691,2.9006425568268903,4,1978,Wood,2961.682948587008
692,3.144383750678992,5,1988,Wood,2309.9194563728233
693,2.09629962624614,4,2022,Wood,3044.0215703306126
694,3.74884616583169,6,1998,Wood,1629.7396764261616
695,2.3859459468145534,7,1985,Wood,2939.435192921481
696,4.848506185763194,7,1996,Concrete,2900.4151873101205
697,2.9635464099677495,5,1998,Brick,786.2989396485699
698,2.0772229344178763,7,1996,Wood,2066.493466437895
699,2.6493570673353313,8,1983,Gingerbread,2623.6662761011225
700,2.3277467697375998,7,1990,Wood,2416.7091335784435
701,3.113629066129702,8,1992,Brick,1539.1823638802946
702,2.860343776160365,6,1996,Stucco,2019.0448713606468
703,1.792482779937513,5,1996,Wood,1324.5859327919168
704,1.7534386847818886,5,1988,Wood,2171.4000429128414
705,3.3212350152913497,8,1994,Wood,1906.155099364414
706,2.0944058446339517,6,1985,Wood,2629.9361782253523
707,2.9390222009441094,6,1990,Stucco,3886.7317627859493
708,1.0298096017943796,5,1979,Wood,2477.808398280589
709,3.4080473464465855,6,1982,Stucco,2088.1022445193726
710,3.005612511573409,8,1979,Wood,3909.3959679597724
711,2.3964586099272864,6,2018,Wood,3017.95846850453
712,2.8807253852178,4,1994,Brick,1336.1776403096428
713,3.6341815082989175,6,1967,Gingerbread,1718.2592872617713
714,3.199731034605054,8,1982,Wood,2269.608100296408
715,1.9261030025902937,8,1991,Wood,3094.8648232784717
716,2.314289015801135,8,1979,Wood,3929.4224272565384
717,2.4308660082098865,7,1983,Wood,2212.5876273626454
718,2.0951601714410555,5,2013,Concrete,1686.317618478161
719,2.462915385077683,5,1987,Wood,1722.25881169492
720,3.8347159842530325,6,1989,Wood,2111.7969705448777
721,3.551464132468587,6,1973,Wood,2914.58565917562
722,2.8293598620832117,4,2010,Wood,2711.69830160634
723,1.6864023782381077,6,1981,Wood,2133.6218557118964
724,4.025084726521474,6,1997,Wood,1262.5359226197181
725,2.249433637924041,6,2002,Wood,2226.500801984575
726,2.7970589295575947,7,1983,Wood,1836.541693634756
727,3.0869095036973273,6,1992,Stucco,1837.735507289556
728,3.412703479989677,8,1989,Concrete,1489.6437817157794
729,3.192942516433098,7,1994,Brick,2836.6244030281114
730,4.017581024757621,6,1990,Concrete,1380.3668430563923
731,2.5166307848675684,5,1997,Wood,1766.6940437595667
732,2.938785499487528,6,1998,Wood,2347.4158359628996
733,1.425006581311416,6,2004,Wood,2187.518236740319
734,2.756836756038988,6,1979,Wood,1508.524058445518
735,2.7870089731063485,6,1997,Wood,2114.9887103582028
736,2.7922850377405597,7,1993,Wood,2106.308102045057
737,2.0035164926677638,6,1989,Wood,2046.3426670143833
738,2.208424144606182,5,2001,Concrete,3594.5107536360733
739,3.002850736644801,6,1987,Wood,2344.592464263005
740,1.9031131264819927,4,1999,Stucco,2672.3907069198954
741,2.0614366017274968,6,1984,Concrete,3257.423897244372
742,2.7217166948763856,5,1980,Wood,2378.387996462617
743,2.356267939267055,5,1992,Wood,2268.1640724409785
744,2.8533679484545997,6,1989,Concrete,2769.9712029158586
745,2.84024729601985,6,1988,Wood,3067.1388075614677
746,2.769527977649486,4,1986,Wood,2777.047156923236
747,2.7101710335665263,7,1979,Gingerbread,2079.179645823969
748,2.6641369196141245,6,1990,Wood,1894.7312492761494
749,1.2858094167003147,4,1961,Concrete,2034.1525390949398
750,2.6648980868132304,6,2002,Brick,2190.687128544637
751,3.420766086739608,7,1993,Brick,1236.7513715753398
752,3.096669690367953,4,1983,Stucco,2558.27321909916
753,1.5994281878446253,5,1991,Concrete,5323.252309440504
754,3.3165720964556082,7,1978,Stucco,1921.1790838716906
755,3.54148115763365,5,1988,Concrete,2188.600408586098
756,2.103126963278108,5,1990,Wood,2562.796582079373
757,2.276769270334575,6,1988,Wood,3356.279538354723
758,2.4297622520350544,4,2008,Wood,2416.945172644505
759,2.368512881642429,7,1979,Stucco,2529.2683143059903
760,2.3417469740100114,7,2001,Brick,1530.6784887545919
761,1.9925207282969866,7,1971,Stucco,3814.9224555755363
762,2.1951800985125858,5,1994,Wood,2523.1729026837124
763,2.365987805200295,6,2001,Wood,2110.251183894662
764,2.4304405508590947,6,1984,Gingerbread,2153.4891371179087
765,3.003514403052214,4,1978,Wood,2546.670992555225
766,3.626727063217981,6,1976,Wood,2844.7387411258496
767,2.091210154651478,5,1995,Concrete,2300.1213778198835
768,3.3520776525295144,6,2002,Gingerbread,2721.248416724107
769,2.862547606155268,3,1993,Wood,1966.3277947067081
770,2.9535796556923812,7,1995,Brick,1023.2381386834915
771,2.716489718511985,5,1974,Wood,1429.602461619785
772,2.0616858624904335,6,1999,Wood,2553.812281322289
773,1.884225505052465,3,1979,Brick,1024.0575723672596
774,2.23855801917129,9,1992,Stucco,3106.996400135858
775,2.0934331077238704,4,1981,Stucco,2493.2990802434833
776,2.8029391716518792,5,1983,Gingerbread,1944.2012775851763
777,3.0663605202467883,5,1992,Brick,783.8249382249049
778,2.4871642144155994,5,2001,Wood,2200.6969905236474
779,1.7796653405602196,6,2001,Wood,4536.191225496761
780,3.2739797269471405,6,1997,Wood,3216.076977179388
781,3.066069606469044,5,1994,Wood,2736.1120296516
782,3.0983251819160333,6,1974,Concrete,1940.483946979297
783,2.9343172955176593,6,1997,Wood,2305.63125083913
784,1.8195703306912843,5,2017,Wood,2563.7544007346332
785,2.0150034483533052,5,1990,Stucco,1756.0203566681448
786,2.8258646449441653,4,1971,Wood,1425.286018243228
787,2.0190167106604937,8,1982,Wood,1514.8794699349553
788,2.453041449500612,7,2000,Wood,4607.736713001148
789,2.80237856246578,5,1991,Gingerbread,2257.6429651682606
790,2.4200354573123453,6,1995,Gingerbread,1739.8159205453655
791,2.989463123769908,4,1997,Wood,2145.2394531303926
792,1.979489409116216,5,2005,Wood,2608.6792114369446
793,2.227348253446779,6,2008,Concrete,1445.2752181053731
794,1.5476600199346238,6,2003,Wood,1535.0252675543072
795,2.5533118028697066,8,1973,Wood,4146.326770614282
796,2.543244386918823,7,1982,Wood,4072.164287077322
797,2.772577327235405,7,1967,Concrete,1675.4070092184306
798,4.192146475937872,6,1997,Wood,2910.9793580142796
799,3.055618762251467,5,1981,Wood,1734.456656587057
800,2.036074300517569,7,1995,Wood,1892.1643102982416
801,2.242641849710008,9,1991,Wood,2688.0516598703707
802,2.7385613296877067,6,1984,Wood,3057.0907663285275
803,2.3102588791493734,5,1998,Wood,1449.7620823914672
804,1.8859430204543277,6,1986,Concrete,2438.115150320126
805,2.3146530403987975,5,1988,Gingerbread,1464.1237735745817
806,2.5971691652057003,7,1981,Stucco,2480.9309212302633
807,2.620215512576256,5,2007,Gingerbread,2299.0462703155195
808,3.5476511323533457,7,1998,Brick,982.1913441726413
809,3.5647884943169523,6,1999,Wood,2686.5324066772228
810,2.115592871170274,5,1991,Wood,3062.5880130164514
811,2.5879785947557266,4,1998,Wood,1581.822871509823
812,2.7424058128311932,6,2010,Wood,2515.0423660599604
813,2.267641614616008,6,1992,Wood,3594.043905264541
814,3.661221272346281,6,2004,Stucco,3317.3764259101913
815,3.894653549953193,8,1978,Gingerbread,1700.0374343422789
816,2.4376537272062704,4,1985,Wood,3389.1601083390638
817,2.3919261023772784,5,1990,Concrete,2360.317232560372
818,2.46416555221705,7,1994,Wood,1529.523562978585
819,0.9413989065294355,5,1953,Gingerbread,3102.588388461511
820,3.0847099135325364,6,1995,Wood,1275.9996718560749
821,2.4055686904118896,8,1988,Wood,1595.4503243552963
822,2.1012660890940245,6,1979,Wood,2122.4343411457367
823,2.714261930731411,8,1999,Wood,2486.4101060946864
824,2.1298203985534694,5,1987,Concrete,1441.5797372648456
825,2.649252857675161,8,1995,Stucco,3264.034234194363
826,2.531734178397773,7,1987,Wood,3245.6640721116078
